wavelength,"(17, 62)","(21, 59)","(26, 56)","(29, 53)","(31, 49)","(34, 45)","(38, 42)","(41, 38)","(44, 35)","(47, 31)","(49, 26)","(53, 23)","(58, 18)","(62, 12)","(66, 8)","(22, 67)","(26, 64)","(31, 60)","(35, 57)","(36, 53)","(40, 50)","(43, 47)","(46, 43)","(49, 40)","(54, 36)","(57, 31)","(61, 28)","(65, 23)","(68, 17)","(73, 13)","(30, 73)","(33, 69)","(37, 65)","(40, 62)","(43, 59)","(46, 55)","(49, 50)","(52, 47)","(57, 45)","(59, 40)","(63, 36)","(66, 32)","(70, 28)","(73, 22)","(78, 18)","(34, 77)","(39, 74)","(42, 69)","(45, 66)","(49, 63)","(52, 59)","(55, 56)","(58, 53)","(61, 48)","(66, 45)","(68, 40)","(71, 35)","(75, 32)","(79, 26)","(84, 22)","(39, 81)","(43, 77)","(46, 73)","(49, 70)","(53, 67)","(56, 62)","(60, 59)","(63, 56)","(66, 52)","(71, 48)","(73, 44)","(77, 40)","(81, 34)","(84, 29)","(87, 24)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)"
768.758,0.138847,0.357037,0.361353,0.127326,0.135182,0.187572,0.158985,0.139465,0.092878,0.149264,0.16764,0.137732,0.131599,0.160147,0.194669,0.125578,0.151961,0.125216,0.131714,0.157553,0.160883,0.143918,0.195082,0.165705,0.0728837,0.183346,0.17098,0.162604,0.174801,0.135255,0.141446,0.148608,0.178788,0.106535,0.143754,0.340968,0.144405,0.124071,0.266759,0.337994,0.150514,0.111688,0.164639,0.171874,0.216892,0.16511,0.223281,0.147227,0.215433,0.185402,0.253394,0.0771776,0.146087,0.117268,0.11505,0.179281,0.170746,0.15094,0.204691,0.175982,0.157949,0.281818,0.238213,0.180781,0.174244,0.176039,0.199377,0.239676,0.226462,0.247294,0.259543,0.237012,0.220217,0.225294,0.240216,0,0,0,0,0,0
770.993,0.151276,0.348741,0.364538,0.133463,0.125761,0.200951,0.160569,0.154519,0.0898687,0.153155,0.171733,0.138422,0.130615,0.156847,0.199343,0.128244,0.16573,0.129923,0.128222,0.153374,0.144441,0.142576,0.195123,0.162119,0.0710084,0.180039,0.153391,0.15925,0.177892,0.140386,0.142559,0.15972,0.19852,0.106886,0.134607,0.363312,0.140167,0.128144,0.276733,0.346254,0.157616,0.11264,0.171175,0.173604,0.226609,0.162683,0.205152,0.148553,0.218837,0.1902,0.253582,0.0835973,0.150345,0.111004,0.128173,0.183145,0.181989,0.151065,0.205307,0.160447,0.167266,0.293489,0.233401,0.186393,0.180368,0.186786,0.197837,0.225332,0.238263,0.24214,0.252742,0.245474,0.221236,0.238481,0.234962,0,0,0,0,0,0
773.227,0.150523,0.371048,0.373844,0.139431,0.125146,0.204106,0.155902,0.142906,0.0932003,0.151737,0.174797,0.147874,0.125141,0.164654,0.20169,0.13531,0.161029,0.137978,0.137746,0.157884,0.151979,0.140415,0.211313,0.167244,0.0785692,0.184065,0.163841,0.166255,0.164811,0.140929,0.128575,0.166382,0.195828,0.0986286,0.145305,0.371393,0.140682,0.123349,0.262061,0.343773,0.158724,0.109862,0.179701,0.174908,0.232634,0.160088,0.2082,0.14999,0.213574,0.196631,0.265195,0.0831439,0.139341,0.107901,0.115966,0.185787,0.168991,0.154363,0.210883,0.164753,0.163576,0.280674,0.23872,0.178249,0.179025,0.188165,0.197463,0.23692,0.238558,0.25331,0.247366,0.246962,0.227971,0.223617,0.229749,0,0,0,0,0,0
775.462,0.141043,0.358492,0.358767,0.132804,0.131083,0.209861,0.159053,0.15436,0.0984971,0.151865,0.182825,0.148536,0.128322,0.164707,0.197011,0.132627,0.161199,0.138938,0.124138,0.145815,0.14805,0.147143,0.212715,0.175643,0.0669343,0.191553,0.172097,0.165446,0.178568,0.140002,0.136916,0.159911,0.197984,0.0989869,0.1508,0.357364,0.141157,0.144027,0.257718,0.349241,0.159654,0.113093,0.172263,0.176176,0.22273,0.164714,0.226807,0.157174,0.218778,0.200766,0.26821,0.0814476,0.151766,0.117379,0.129254,0.177904,0.188947,0.150914,0.21389,0.159215,0.160491,0.272682,0.230633,0.177886,0.174653,0.179721,0.196241,0.251439,0.224265,0.241667,0.243554,0.249364,0.221619,0.225299,0.229683,0,0,0,0,0,0
777.696,0.145737,0.378666,0.383964,0.144107,0.12901,0.201308,0.155072,0.146907,0.104285,0.1509,0.176286,0.135725,0.126982,0.162841,0.207438,0.138011,0.155422,0.135176,0.132929,0.160164,0.144649,0.144336,0.204366,0.169462,0.0739515,0.186396,0.166162,0.164993,0.168769,0.131486,0.142996,0.159036,0.189062,0.10304,0.145926,0.358598,0.14045,0.125547,0.256318,0.337675,0.156168,0.112184,0.163042,0.184181,0.239573,0.171482,0.223579,0.152598,0.208509,0.196678,0.258365,0.0865916,0.157825,0.116179,0.127442,0.184602,0.183072,0.148157,0.213582,0.172197,0.157362,0.274149,0.233618,0.172449,0.173475,0.179523,0.208464,0.235894,0.234201,0.236851,0.25703,0.254642,0.204352,0.223357,0.228575,0,0,0,0,0,0
779.93,0.147192,0.350977,0.380731,0.138745,0.123628,0.201302,0.15666,0.145215,0.0904009,0.16125,0.176224,0.138958,0.144853,0.17411,0.205867,0.138964,0.157817,0.131171,0.133641,0.149977,0.158485,0.15472,0.212302,0.175445,0.0776735,0.182785,0.163444,0.162046,0.174792,0.136238,0.135246,0.151112,0.207933,0.0992951,0.147096,0.370496,0.153098,0.117662,0.239516,0.34268,0.168105,0.111494,0.169883,0.188855,0.241882,0.160183,0.223014,0.145001,0.207398,0.192148,0.260043,0.0836276,0.154089,0.114428,0.120321,0.187075,0.1703,0.171454,0.21253,0.166185,0.164765,0.274294,0.233597,0.178226,0.173732,0.177808,0.20011,0.246159,0.231019,0.239457,0.249033,0.248472,0.218015,0.228741,0.234843,0,0,0,0,0,0
782.165,0.145126,0.370415,0.373797,0.140452,0.124008,0.195915,0.163473,0.14602,0.0983669,0.155517,0.175079,0.146176,0.122969,0.166961,0.196676,0.134694,0.172848,0.137705,0.136057,0.147304,0.14266,0.147932,0.214151,0.171061,0.071873,0.188304,0.157573,0.163801,0.176517,0.134023,0.135693,0.160818,0.188824,0.0990786,0.150207,0.361288,0.148168,0.121957,0.255513,0.330178,0.156719,0.109111,0.171711,0.181608,0.24279,0.156947,0.233359,0.145681,0.218193,0.185306,0.267782,0.0820082,0.143108,0.11098,0.129739,0.181068,0.184119,0.153116,0.213573,0.160724,0.151088,0.280819,0.232491,0.176175,0.163243,0.188611,0.204857,0.229052,0.228677,0.24452,0.251739,0.237063,0.230524,0.237661,0.241261,0,0,0,0,0,0
784.399,0.14382,0.365229,0.367446,0.147667,0.133735,0.209559,0.153107,0.148636,0.100947,0.152767,0.200533,0.145072,0.139487,0.173806,0.202418,0.133125,0.16192,0.144601,0.129743,0.157583,0.15852,0.145636,0.201113,0.163559,0.074067,0.184423,0.163488,0.161857,0.170792,0.134152,0.144072,0.155805,0.190635,0.110051,0.153781,0.365982,0.154664,0.119127,0.268803,0.346157,0.161212,0.121065,0.171925,0.177418,0.242753,0.164102,0.23436,0.150075,0.210655,0.196877,0.272891,0.0828576,0.147679,0.112164,0.123471,0.18658,0.180778,0.161486,0.204827,0.161486,0.159074,0.287644,0.247758,0.175997,0.173819,0.188924,0.196457,0.239108,0.238138,0.253246,0.236459,0.250512,0.213287,0.237052,0.236342,0,0,0,0,0,0
786.634,0.153793,0.359987,0.387949,0.141172,0.132857,0.215112,0.163263,0.14911,0.0936141,0.152967,0.183753,0.149543,0.134344,0.157563,0.21077,0.143898,0.166824,0.138881,0.13331,0.150079,0.152796,0.147976,0.210225,0.182597,0.082814,0.20217,0.164115,0.169578,0.17827,0.136048,0.138324,0.173347,0.200056,0.101313,0.165465,0.359373,0.149555,0.131436,0.263404,0.348079,0.163571,0.10564,0.17149,0.177544,0.240439,0.174106,0.214521,0.154976,0.222978,0.193416,0.28046,0.0891632,0.152259,0.113621,0.121273,0.182588,0.184167,0.148269,0.226232,0.168386,0.167111,0.266615,0.230901,0.17466,0.188506,0.179619,0.208677,0.244222,0.237172,0.243565,0.255182,0.247726,0.234211,0.235355,0.238891,0,0,0,0,0,0
788.868,0.147418,0.366311,0.373122,0.144775,0.128396,0.218228,0.159521,0.143491,0.106738,0.157909,0.176313,0.142606,0.13704,0.171391,0.208532,0.125152,0.157375,0.144232,0.135219,0.153863,0.146023,0.15034,0.207048,0.1718,0.0819086,0.193133,0.162277,0.170457,0.172768,0.134436,0.144563,0.168433,0.19797,0.102873,0.145273,0.355417,0.148915,0.126958,0.274044,0.355484,0.16239,0.119344,0.175106,0.179974,0.238677,0.162479,0.232015,0.156073,0.21144,0.197211,0.266991,0.0825713,0.148843,0.120942,0.123981,0.200466,0.188105,0.158519,0.22922,0.162417,0.169868,0.26424,0.239643,0.184406,0.185387,0.187541,0.213251,0.248925,0.237107,0.252499,0.234154,0.254594,0.228123,0.23239,0.247581,0,0,0,0,0,0
791.103,0.15213,0.381656,0.380109,0.1396,0.1346,0.208679,0.164091,0.148766,0.107728,0.151778,0.182006,0.152966,0.135679,0.174878,0.208437,0.133906,0.165877,0.142728,0.132075,0.174535,0.146295,0.142193,0.215558,0.182076,0.0773956,0.197325,0.170999,0.166382,0.176462,0.131852,0.137047,0.162909,0.189984,0.0987775,0.151657,0.360157,0.156676,0.129643,0.265258,0.359007,0.167703,0.113823,0.184857,0.176254,0.249406,0.160674,0.226367,0.155933,0.219592,0.19047,0.276911,0.0886641,0.162842,0.118209,0.121056,0.188252,0.181893,0.152357,0.215455,0.161892,0.170668,0.270359,0.226931,0.190885,0.170867,0.189821,0.213224,0.248275,0.233789,0.243671,0.257787,0.251027,0.228116,0.237125,0.239192,0,0,0,0,0,0
793.337,0.14713,0.364533,0.364212,0.141432,0.12333,0.216209,0.157445,0.152151,0.100681,0.159591,0.180696,0.143498,0.130562,0.158249,0.207798,0.139345,0.183658,0.144008,0.14545,0.165033,0.150032,0.153188,0.222413,0.184871,0.0802908,0.183615,0.160822,0.163425,0.181672,0.141278,0.141166,0.164492,0.192304,0.106712,0.156242,0.365464,0.147624,0.128585,0.272893,0.353759,0.158765,0.122131,0.17972,0.169363,0.24156,0.167137,0.230202,0.156234,0.227468,0.193661,0.254066,0.0881615,0.151056,0.119971,0.121545,0.188616,0.175937,0.169366,0.238188,0.166907,0.151895,0.274991,0.240508,0.174919,0.182007,0.184213,0.198115,0.234066,0.246973,0.245595,0.257645,0.243765,0.224312,0.233999,0.2383,0,0,0,0,0,0
795.571,0.14782,0.366831,0.380223,0.137589,0.129487,0.208211,0.160748,0.149214,0.102253,0.153925,0.188477,0.148799,0.133147,0.159396,0.215403,0.138916,0.173101,0.141858,0.14292,0.144309,0.1536,0.148579,0.225138,0.173576,0.0746187,0.194657,0.165411,0.161374,0.1831,0.143155,0.145578,0.158951,0.205618,0.0927396,0.149117,0.361014,0.1528,0.129405,0.271753,0.35722,0.167113,0.122249,0.173926,0.176795,0.246455,0.166134,0.230615,0.162482,0.214789,0.196113,0.271945,0.0795377,0.139396,0.112682,0.131195,0.187424,0.183033,0.150287,0.224327,0.160285,0.168862,0.280261,0.224769,0.190066,0.174177,0.191692,0.205467,0.231947,0.244737,0.250264,0.260967,0.232291,0.220157,0.234823,0.249868,0,0,0,0,0,0
797.806,0.144568,0.365173,0.399846,0.137792,0.135489,0.213211,0.158156,0.149821,0.102482,0.174985,0.169899,0.156856,0.14184,0.17178,0.211576,0.141048,0.180731,0.143863,0.13312,0.161005,0.160358,0.150705,0.214143,0.176349,0.0804442,0.207284,0.180211,0.168592,0.181774,0.139973,0.139292,0.166745,0.191114,0.113358,0.152591,0.373107,0.144587,0.136108,0.267411,0.356209,0.162397,0.105596,0.173923,0.192333,0.257077,0.168766,0.223851,0.150476,0.220015,0.201649,0.259358,0.0900037,0.151147,0.121486,0.12661,0.197963,0.193263,0.162278,0.218291,0.156817,0.171318,0.266622,0.217269,0.188358,0.173505,0.20382,0.196568,0.251101,0.235188,0.257106,0.244309,0.235085,0.215078,0.223323,0.247619,0,0,0,0,0,0
800.04,0.159145,0.375449,0.387673,0.132576,0.12395,0.213281,0.175614,0.150783,0.108433,0.161227,0.197865,0.141687,0.125145,0.188889,0.203395,0.145403,0.172908,0.142651,0.137944,0.157802,0.156263,0.159186,0.214648,0.176197,0.0806859,0.202979,0.169427,0.156932,0.174812,0.152319,0.137204,0.161955,0.191506,0.102291,0.159856,0.375263,0.14458,0.131077,0.260396,0.358421,0.160802,0.114461,0.190196,0.184832,0.253133,0.17232,0.23266,0.148224,0.21805,0.200565,0.26039,0.0888642,0.14921,0.123517,0.133081,0.192698,0.19145,0.13728,0.224473,0.167733,0.166061,0.284395,0.234552,0.189211,0.175018,0.188222,0.196516,0.246403,0.243762,0.252052,0.25633,0.252334,0.224034,0.234373,0.234622,0,0,0,0,0,0
802.275,0.144657,0.371149,0.383131,0.143283,0.137504,0.217733,0.155841,0.156773,0.104666,0.158702,0.193018,0.148402,0.131248,0.172867,0.202589,0.13583,0.178476,0.146768,0.129858,0.151499,0.151213,0.146214,0.219782,0.179383,0.0788416,0.19907,0.171591,0.169558,0.180737,0.133688,0.150797,0.171366,0.188842,0.108881,0.160941,0.347721,0.150788,0.127177,0.266294,0.360273,0.168075,0.110408,0.183272,0.184955,0.245501,0.164533,0.230728,0.151748,0.229731,0.197613,0.265114,0.0960598,0.14943,0.117967,0.127506,0.18195,0.187599,0.15586,0.226219,0.164858,0.177349,0.294097,0.226455,0.191858,0.176995,0.180709,0.209924,0.238844,0.250349,0.248133,0.25462,0.24674,0.217053,0.24328,0.230947,0,0,0,0,0,0
804.509,0.154518,0.386117,0.392501,0.143412,0.133291,0.211798,0.161638,0.1713,0.117572,0.168848,0.188339,0.152533,0.137178,0.174559,0.214617,0.139292,0.177172,0.135863,0.145247,0.154266,0.155424,0.152339,0.214408,0.181264,0.0786501,0.205284,0.173326,0.174738,0.181224,0.14157,0.140998,0.163972,0.192884,0.101684,0.160835,0.36719,0.147802,0.134598,0.267691,0.374075,0.170759,0.118766,0.177363,0.185067,0.253497,0.168208,0.236573,0.156684,0.233273,0.193449,0.255947,0.0900961,0.152275,0.123573,0.135076,0.199321,0.182776,0.159837,0.231559,0.161112,0.172748,0.280615,0.233085,0.185046,0.189567,0.192293,0.204506,0.253121,0.244094,0.258414,0.252067,0.250947,0.230657,0.23993,0.235001,0,0,0,0,0,0
806.744,0.14704,0.360373,0.390436,0.151046,0.133761,0.219809,0.160498,0.161179,0.0854002,0.161438,0.184391,0.158535,0.144461,0.180791,0.227622,0.142225,0.1779,0.155588,0.143675,0.153525,0.154374,0.1471,0.211608,0.190982,0.0851285,0.208298,0.175001,0.176051,0.17419,0.141412,0.141885,0.172334,0.188899,0.10615,0.153703,0.377328,0.145606,0.137653,0.257931,0.361053,0.170844,0.109388,0.181451,0.181281,0.258111,0.166255,0.228283,0.156603,0.225663,0.201685,0.281001,0.0902522,0.152143,0.124543,0.132012,0.189847,0.181876,0.160178,0.226363,0.165802,0.168709,0.28206,0.213868,0.187404,0.187293,0.182425,0.203865,0.254803,0.236338,0.249017,0.249646,0.262971,0.224006,0.244155,0.246494,0,0,0,0,0,0
808.978,0.163878,0.374105,0.386914,0.145121,0.132469,0.21912,0.17712,0.150757,0.101999,0.172657,0.188539,0.138794,0.130742,0.180082,0.208777,0.127548,0.18138,0.148349,0.151688,0.172601,0.161463,0.154569,0.217506,0.179768,0.0818303,0.199401,0.165325,0.152121,0.185764,0.138368,0.136183,0.165053,0.202077,0.108084,0.152504,0.364158,0.14143,0.137634,0.268063,0.358975,0.162303,0.109252,0.179037,0.181426,0.246708,0.173251,0.215393,0.162366,0.227553,0.194084,0.265117,0.0925717,0.133079,0.116486,0.129626,0.193022,0.180204,0.174647,0.224669,0.172779,0.181861,0.288625,0.226078,0.20155,0.187636,0.202773,0.214381,0.24069,0.256154,0.247851,0.267896,0.25523,0.225255,0.239501,0.234013,0,0,0,0,0,0
811.212,0.143744,0.371262,0.386311,0.155629,0.139776,0.220696,0.164102,0.153062,0.103326,0.161669,0.187278,0.148362,0.153454,0.184861,0.228947,0.142215,0.183993,0.154346,0.140356,0.171848,0.158262,0.154875,0.220653,0.190148,0.0873286,0.213299,0.178307,0.163353,0.180707,0.139107,0.152835,0.162237,0.205701,0.1139,0.146447,0.353998,0.149988,0.126255,0.267746,0.360512,0.165075,0.120283,0.165774,0.187872,0.271458,0.170393,0.256801,0.158556,0.235044,0.192232,0.263185,0.0830323,0.149929,0.113816,0.122627,0.199857,0.192614,0.168579,0.215443,0.165333,0.175432,0.297476,0.233179,0.190577,0.171081,0.176804,0.213439,0.234897,0.241716,0.259451,0.269862,0.251146,0.207673,0.240467,0.244411,0,0,0,0,0,0
813.447,0.16233,0.382827,0.390191,0.144385,0.137578,0.227193,0.182429,0.162032,0.104305,0.160596,0.195097,0.14961,0.132997,0.174877,0.223927,0.137198,0.171446,0.161684,0.147383,0.160306,0.160665,0.155544,0.236527,0.171426,0.0799291,0.206699,0.171691,0.16535,0.183178,0.143378,0.143264,0.164369,0.184633,0.103515,0.15029,0.379574,0.170531,0.140836,0.26914,0.366957,0.169279,0.118394,0.189415,0.185594,0.272256,0.171227,0.236531,0.14173,0.216053,0.210289,0.274922,0.0847251,0.145657,0.121487,0.126976,0.19311,0.182172,0.169797,0.226345,0.159845,0.167161,0.293502,0.214438,0.179669,0.183019,0.194575,0.205603,0.233345,0.257703,0.25395,0.248271,0.258941,0.216943,0.241646,0.247175,0,0,0,0,0,0
815.681,0.158802,0.388208,0.402741,0.149947,0.139996,0.220661,0.174128,0.149932,0.116947,0.157093,0.199955,0.16137,0.140291,0.189927,0.209534,0.133059,0.184505,0.149808,0.14028,0.158812,0.160871,0.160263,0.220305,0.178127,0.0750382,0.204924,0.174432,0.167883,0.173881,0.140478,0.140476,0.169047,0.196263,0.107356,0.153892,0.363073,0.164922,0.13963,0.273358,0.358715,0.169603,0.130322,0.182425,0.171461,0.254592,0.166652,0.233244,0.149204,0.227289,0.198584,0.285369,0.0833381,0.149869,0.12026,0.128369,0.192808,0.188974,0.168471,0.244395,0.178665,0.168219,0.276699,0.219209,0.180658,0.182879,0.179782,0.209266,0.249011,0.261563,0.26231,0.262404,0.263108,0.225212,0.244294,0.235465,0,0,0,0,0,0
817.916,0.145866,0.373982,0.395941,0.142945,0.143112,0.200746,0.191602,0.149047,0.0927737,0.16622,0.191933,0.147429,0.127681,0.181805,0.218637,0.132685,0.178185,0.155058,0.135713,0.143631,0.154587,0.162817,0.218863,0.168288,0.0857456,0.192271,0.191453,0.166133,0.164478,0.147837,0.142306,0.177958,0.191627,0.104471,0.16105,0.355498,0.136007,0.135795,0.266008,0.350842,0.17327,0.11654,0.188056,0.170255,0.265257,0.171434,0.242804,0.148823,0.246814,0.207519,0.279874,0.091382,0.154409,0.12282,0.137117,0.189368,0.186171,0.158837,0.228609,0.153521,0.187046,0.285395,0.227508,0.184796,0.190077,0.188036,0.199933,0.239301,0.252374,0.243561,0.25483,0.242608,0.212762,0.241606,0.244268,0,0,0,0,0,0
820.15,0.149763,0.368153,0.398662,0.150807,0.142791,0.21967,0.178007,0.168521,0.109742,0.160163,0.162418,0.143278,0.148118,0.158383,0.213356,0.141934,0.176907,0.140796,0.144419,0.156207,0.15317,0.149145,0.220054,0.194887,0.079174,0.211437,0.162814,0.156269,0.183105,0.152625,0.147684,0.169797,0.188507,0.101046,0.165463,0.366658,0.160126,0.129338,0.262424,0.364294,0.16549,0.122014,0.203451,0.189621,0.259742,0.163688,0.235044,0.163118,0.235938,0.193762,0.279894,0.106951,0.147239,0.10444,0.126161,0.184109,0.182885,0.162096,0.231824,0.166427,0.173354,0.273801,0.210511,0.183133,0.191997,0.199751,0.216985,0.251797,0.239895,0.264559,0.247641,0.238961,0.241504,0.247415,0.222629,0,0,0,0,0,0
822.385,0.136129,0.351609,0.378335,0.136505,0.132504,0.217283,0.18096,0.160125,0.108673,0.160518,0.194763,0.147361,0.157335,0.185583,0.222907,0.146774,0.190921,0.15431,0.143782,0.161293,0.130676,0.17118,0.232286,0.168813,0.080888,0.204297,0.173042,0.165609,0.184092,0.141061,0.158736,0.165136,0.216207,0.111838,0.169908,0.351131,0.158897,0.140457,0.270018,0.351223,0.168553,0.120774,0.183576,0.178433,0.261818,0.163092,0.239252,0.15783,0.219107,0.192807,0.278794,0.0890909,0.156064,0.116548,0.128719,0.20835,0.197938,0.157967,0.235342,0.1627,0.176434,0.302827,0.211853,0.190632,0.1736,0.188262,0.200804,0.250659,0.237007,0.258879,0.272287,0.25092,0.216168,0.247384,0.232251,0,0,0,0,0,0
824.619,0.171604,0.365902,0.410512,0.143056,0.147268,0.23379,0.172485,0.156011,0.0971083,0.157553,0.193805,0.149182,0.138483,0.187195,0.21972,0.161189,0.178528,0.151183,0.145267,0.175205,0.158859,0.161486,0.24097,0.179686,0.0785305,0.224927,0.177099,0.182075,0.181691,0.124098,0.156742,0.17715,0.194246,0.116331,0.146897,0.373887,0.142685,0.13435,0.28005,0.36717,0.184134,0.112939,0.19977,0.18687,0.258485,0.17239,0.243514,0.146396,0.243518,0.188172,0.293239,0.0834178,0.147796,0.12957,0.138294,0.209925,0.189176,0.159307,0.246377,0.164766,0.187768,0.298621,0.221719,0.187777,0.188582,0.188236,0.196958,0.244407,0.239557,0.260403,0.261458,0.253248,0.241187,0.245112,0.2509,0,0,0,0,0,0
826.853,0.158059,0.349072,0.390029,0.146565,0.127983,0.219976,0.165988,0.154631,0.101586,0.174441,0.203018,0.156856,0.143332,0.186406,0.227669,0.145508,0.19905,0.16698,0.154545,0.152548,0.165846,0.153774,0.23529,0.183356,0.083503,0.228724,0.178145,0.17629,0.188194,0.131219,0.157338,0.182534,0.194832,0.103833,0.137314,0.349907,0.149557,0.144789,0.264718,0.356941,0.168146,0.125655,0.203931,0.173825,0.259675,0.164795,0.243693,0.159053,0.22582,0.197176,0.274658,0.0865666,0.160642,0.0971904,0.132817,0.193816,0.193392,0.166133,0.240541,0.170363,0.179817,0.296379,0.22806,0.202778,0.1832,0.202854,0.223963,0.23494,0.263658,0.250143,0.248473,0.236513,0.202314,0.242382,0.248725,0,0,0,0,0,0
829.088,0.158108,0.384477,0.380108,0.150993,0.137517,0.218763,0.185827,0.164514,0.110945,0.162455,0.182456,0.148717,0.141554,0.18052,0.227805,0.145911,0.189492,0.154565,0.150097,0.15252,0.1607,0.172706,0.232321,0.191204,0.0866067,0.227817,0.178667,0.17082,0.18757,0.160122,0.155026,0.181191,0.191735,0.116404,0.167063,0.367644,0.160512,0.141711,0.26114,0.354367,0.165062,0.12225,0.185084,0.177801,0.25695,0.18142,0.257027,0.156093,0.227271,0.198596,0.271673,0.095521,0.153037,0.120077,0.131636,0.188642,0.196359,0.157856,0.219861,0.160084,0.181944,0.29694,0.218277,0.199364,0.185552,0.208841,0.216364,0.251099,0.24506,0.235857,0.263449,0.258396,0.240408,0.236213,0.257891,0,0,0,0,0,0
831.322,0.154535,0.374296,0.394356,0.143716,0.120731,0.227668,0.174792,0.148104,0.104233,0.156865,0.192948,0.155289,0.13355,0.174492,0.211985,0.148008,0.183385,0.152194,0.156741,0.16084,0.164309,0.152076,0.224652,0.180703,0.084292,0.210493,0.194438,0.170864,0.193052,0.142494,0.147341,0.18132,0.180442,0.109652,0.149745,0.378749,0.158652,0.138501,0.251392,0.366,0.176317,0.127083,0.17553,0.181866,0.260577,0.171681,0.234028,0.166577,0.229155,0.194441,0.274542,0.0922442,0.18061,0.127234,0.124277,0.196185,0.183905,0.16415,0.232145,0.163287,0.177227,0.278931,0.241124,0.189915,0.18665,0.200994,0.202618,0.245049,0.23233,0.257244,0.257747,0.239431,0.211777,0.255856,0.245472,0,0,0,0,0,0
833.557,0.169349,0.373162,0.379562,0.14456,0.134419,0.228407,0.169699,0.142979,0.123635,0.163841,0.179234,0.144939,0.139541,0.169026,0.229232,0.138805,0.18415,0.148214,0.149756,0.181036,0.168604,0.151622,0.240008,0.17946,0.0802695,0.208833,0.183142,0.18527,0.194849,0.145856,0.147645,0.174714,0.181789,0.121405,0.150664,0.36368,0.16468,0.142943,0.277693,0.365335,0.168914,0.125022,0.196841,0.197187,0.266781,0.168412,0.254281,0.161518,0.249117,0.194396,0.271522,0.10724,0.174139,0.124121,0.13795,0.195813,0.18152,0.161173,0.229341,0.178071,0.179483,0.302059,0.221157,0.203084,0.180232,0.179618,0.211616,0.268326,0.242622,0.267294,0.252245,0.246512,0.222698,0.237741,0.242514,0,0,0,0,0,0
835.791,0.152939,0.410266,0.402677,0.150148,0.139829,0.221378,0.175001,0.157879,0.106027,0.171712,0.184042,0.161083,0.1355,0.172661,0.220683,0.135624,0.188715,0.157219,0.155914,0.174634,0.16674,0.157362,0.23936,0.183809,0.0929632,0.230895,0.188243,0.17502,0.188032,0.15094,0.156156,0.181145,0.18193,0.112448,0.155322,0.351322,0.159289,0.133709,0.27541,0.355737,0.18435,0.124312,0.204927,0.205605,0.269011,0.182572,0.258943,0.153939,0.23141,0.216004,0.276688,0.0891322,0.14249,0.114482,0.137854,0.221233,0.195682,0.1584,0.251145,0.177424,0.183402,0.28193,0.217875,0.195037,0.17753,0.210979,0.198251,0.248107,0.23427,0.263569,0.264793,0.249613,0.210368,0.236034,0.244376,0,0,0,0,0,0
838.025,0.166692,0.369927,0.390332,0.146531,0.134508,0.216646,0.174409,0.162611,0.114077,0.178319,0.193388,0.155756,0.151984,0.185492,0.223767,0.15573,0.191779,0.147792,0.155013,0.154531,0.163444,0.154535,0.236227,0.184367,0.0905405,0.216724,0.195584,0.174513,0.185405,0.14448,0.151428,0.181229,0.192035,0.113122,0.163138,0.364896,0.1572,0.142138,0.285056,0.362753,0.179426,0.121406,0.192173,0.18669,0.254308,0.182781,0.257661,0.155075,0.228939,0.198544,0.284328,0.100977,0.161341,0.126171,0.140493,0.197188,0.184384,0.175617,0.236435,0.166444,0.190414,0.294261,0.233369,0.197428,0.181825,0.195585,0.227523,0.249135,0.234492,0.255019,0.264143,0.249669,0.216303,0.240505,0.259471,0,0,0,0,0,0
840.26,0.160297,0.388676,0.387806,0.154276,0.131232,0.239959,0.166635,0.16099,0.0953601,0.175078,0.19431,0.147891,0.140462,0.171236,0.204145,0.14639,0.200656,0.168612,0.136239,0.170335,0.173791,0.163085,0.236045,0.193105,0.0856243,0.239642,0.190068,0.182907,0.198731,0.145362,0.160982,0.176229,0.195229,0.116016,0.161798,0.362941,0.165815,0.154314,0.271553,0.351205,0.160317,0.124716,0.191945,0.175529,0.283031,0.183051,0.245788,0.163284,0.241016,0.213542,0.27604,0.0944549,0.149291,0.123401,0.139664,0.208047,0.198165,0.170082,0.233573,0.178541,0.176834,0.294514,0.212347,0.195504,0.191046,0.202641,0.211773,0.252759,0.254076,0.243222,0.26995,0.257406,0.233339,0.237654,0.256481,0,0,0,0,0,0
